client_id,number_contacts,contact_duration,pdays,previous,previous_outcome,campaign_outcome,campaign_id
811,1,193,999,0,not available,no,1004
812,1,294,999,0,not available,no,1106
813,1,102,999,0,not available,no,915
814,1,124,999,0,not available,no,938
815,1,143,999,0,not available,no,958
816,1,231,999,0,not available,no,1047
817,1,128,999,0,not available,no,945
818,1,74,999,0,not available,no,892
819,2,105,999,0,not available,no,924
820,1,992,999,0,not available,yes,1812
821,1,168,999,0,not available,no,989
822,1,250,999,0,not available,no,1072
823,1,254,999,0,not available,no,1077
824,1,149,999,0,not available,no,973
825,2,133,999,0,not available,no,958
826,1,374,999,0,not available,no,1200
827,6,425,999,0,not available,no,1252
828,1,207,999,0,not available,no,1035
829,1,464,999,0,not available,no,1293
830,1,439,999,0,not available,no,1269
831,3,83,999,0,not available,no,914
832,2,732,999,0,not available,yes,1564
833,1,149,999,0,not available,no,982
834,1,142,999,0,not available,no,976
835,1,121,999,0,not available,no,956
836,1,359,999,0,not available,no,1195
837,1,112,999,0,not available,no,949
838,4,274,999,0,not available,no,1112
839,2,325,999,0,not available,no,1164
840,1,1521,999,0,not available,no,2361
841,1,216,999,0,not available,no,1057
842,1,161,999,0,not available,no,1003
843,2,122,999,0,not available,no,965
844,1,800,999,0,not available,no,1644
845,1,615,999,0,not available,no,1460
846,1,111,999,0,not available,no,957
847,1,359,999,0,not available,no,1206
848,3,327,999,0,not available,no,1175
849,1,236,999,0,not available,no,1085
850,1,227,999,0,not available,no,1077
851,1,109,999,0,not available,no,960
852,2,492,999,0,not available,no,1344
853,1,298,999,0,not available,no,1151
854,2,83,999,0,not available,no,937
855,2,241,999,0,not available,no,1096
856,1,1138,999,0,not available,yes,1994
857,1,131,999,0,not available,no,988
858,1,123,999,0,not available,no,981
859,1,125,999,0,not available,no,984
860,2,295,999,0,not available,no,1155
861,1,287,999,0,not available,no,1148
862,1,109,999,0,not available,no,971
863,2,140,999,0,not available,no,1003
864,1,52,999,0,not available,no,916
865,1,233,999,0,not available,no,1098
866,1,254,999,0,not available,no,1120
867,1,255,999,0,not available,no,1122
868,1,126,999,0,not available,no,994
869,2,184,999,0,not available,no,1053
870,1,591,999,0,not available,yes,1461
871,1,294,999,0,not available,no,1165
872,1,285,999,0,not available,no,1157
873,1,173,999,0,not available,no,1046
874,1,336,999,0,not available,no,1210
875,1,344,999,0,not available,no,1219
876,1,786,999,0,not available,yes,1662
877,1,153,999,0,not available,no,1030
878,2,99,999,0,not available,no,977
879,1,243,999,0,not available,no,1122
880,1,260,999,0,not available,no,1140
881,2,164,999,0,not available,no,1045
882,2,255,999,0,not available,no,1137
883,1,47,999,0,not available,no,930
884,2,110,999,0,not available,no,994
885,1,463,999,0,not available,no,1348
886,1,192,999,0,not available,no,1078
887,7,388,999,0,not available,no,1275
888,1,221,999,0,not available,no,1109
889,1,25,999,0,not available,no,914
890,6,256,999,0,not available,no,1146
891,1,104,999,0,not available,no,995
892,2,283,999,0,not available,no,1175
893,1,448,999,0,not available,no,1341
894,1,127,999,0,not available,no,1021
895,1,378,999,0,not available,no,1273
896,1,67,999,0,not available,no,963
897,2,221,999,0,not available,no,1118
898,1,150,999,0,not available,no,1048
899,2,144,999,0,not available,no,1043
900,2,296,999,0,not available,no,1196
901,1,161,999,0,not available,no,1062
902,2,401,999,0,not available,no,1303
903,2,435,999,0,not available,no,1338
904,1,388,999,0,not available,no,1292
905,1,245,999,0,not available,no,1150
906,1,143,999,0,not available,no,1049
907,1,423,999,0,not available,no,1330
908,1,231,999,0,not available,no,1139
909,1,181,999,0,not available,no,1090
910,1,107,999,0,not available,no,1017
911,1,227,999,0,not available,no,1138
912,1,69,999,0,not available,no,981
913,1,799,999,0,not available,no,1712
914,1,109,999,0,not available,no,1023
915,1,127,999,0,not available,no,1042
916,1,45,999,0,not available,no,961
917,1,120,999,0,not available,no,1037
918,3,68,999,0,not available,no,986
919,2,180,999,0,not available,no,1099
920,3,112,999,0,not available,no,1032
921,1,444,999,0,not available,no,1365
922,2,246,999,0,not available,no,1168
923,4,148,999,0,not available,no,1071
924,3,223,999,0,not available,no,1147
925,2,566,999,0,not available,no,1491
926,2,274,999,0,not available,no,1200
927,3,49,999,0,not available,no,976
928,2,97,999,0,not available,no,1025
929,2,376,999,0,not available,no,1305
930,2,421,999,0,not available,no,1351
931,2,511,999,0,not available,no,1442
932,2,121,999,0,not available,no,1053
933,2,157,999,0,not available,no,1090
934,1,101,999,0,not available,no,1035
935,2,328,999,0,not available,no,1263
936,1,19,999,0,not available,no,955
937,2,866,999,0,not available,no,1803
938,3,229,999,0,not available,no,1167
939,2,154,999,0,not available,no,1093
940,1,56,999,0,not available,no,996
941,1,199,999,0,not available,no,1140
942,1,117,999,0,not available,no,1059
943,2,1581,999,0,not available,no,2524
944,1,185,999,0,not available,no,1129
945,1,202,999,0,not available,no,1147
946,1,279,999,0,not available,no,1225
947,5,180,999,0,not available,no,1127
948,2,530,999,0,not available,no,1478
949,5,129,999,0,not available,no,1078
950,1,60,999,0,not available,no,1010
951,1,432,999,0,not available,no,1383
952,1,516,999,0,not available,no,1468
953,1,617,999,0,not available,no,1570
954,2,179,999,0,not available,no,1133
955,2,125,999,0,not available,no,1080
956,2,262,999,0,not available,no,1218
957,2,396,999,0,not available,no,1353
958,2,294,999,0,not available,no,1252
959,2,171,999,0,not available,no,1130
960,2,614,999,0,not available,no,1574
961,3,118,999,0,not available,no,1079
962,4,485,999,0,not available,no,1447
963,2,406,999,0,not available,no,1369
964,1,287,999,0,not available,no,1251
965,2,216,999,0,not available,no,1181
966,2,37,999,0,not available,no,1003
967,1,650,999,0,not available,no,1617
968,3,590,999,0,not available,no,1558
969,1,55,999,0,not available,no,1024
970,1,166,999,0,not available,no,1136
971,2,371,999,0,not available,no,1342
972,1,48,999,0,not available,no,1020
973,1,72,999,0,not available,no,1045
974,1,55,999,0,not available,no,1029
975,1,92,999,0,not available,no,1067
976,2,196,999,0,not available,no,1172
977,1,96,999,0,not available,no,1073
978,1,144,999,0,not available,no,1122
979,1,474,999,0,not available,no,1453
980,1,559,999,0,not available,no,1539
981,1,1101,999,0,not available,no,2082
982,3,229,999,0,not available,no,1211
983,2,236,999,0,not available,no,1219
984,1,164,999,0,not available,no,1148
985,1,93,999,0,not available,no,1078
986,1,123,999,0,not available,no,1109
987,2,912,999,0,not available,no,1899
988,2,209,999,0,not available,no,1197
989,1,485,999,0,not available,no,1474
990,2,206,999,0,not available,no,1196
991,2,239,999,0,not available,no,1230
992,1,311,999,0,not available,no,1303
993,1,362,999,0,not available,no,1355
994,1,274,999,0,not available,no,1268
995,1,163,999,0,not available,no,1158
996,1,345,999,0,not available,no,1341
997,1,329,999,0,not available,no,1326
998,1,68,999,0,not available,no,1066
999,3,143,999,0,not available,no,1142
1000,2,214,999,0,not available,no,1214
1001,1,1062,999,0,not available,no,2063
1002,3,258,999,0,not available,no,1260
1003,2,253,999,0,not available,no,1256
1004,1,106,999,0,not available,no,1110
1005,2,688,999,0,not available,no,1693
1006,3,103,999,0,not available,no,1109
1007,2,349,999,0,not available,no,1356
1008,1,170,999,0,not available,no,1178
1009,5,78,999,0,not available,no,1087
1010,1,194,999,0,not available,no,1204
1011,1,126,999,0,not available,no,1137
1012,5,224,999,0,not available,no,1236
1013,1,98,999,0,not available,no,1111
1014,5,252,999,0,not available,no,1266
1015,1,607,999,0,not available,no,1622
1016,1,331,999,0,not available,no,1347
1017,1,398,999,0,not available,no,1415
1018,2,103,999,0,not available,no,1121
1019,2,241,999,0,not available,no,1260
1020,1,803,999,0,not available,no,1823
1021,1,203,999,0,not available,no,1224
1022,3,96,999,0,not available,no,1118
1023,3,238,999,0,not available,no,1261
1024,3,153,999,0,not available,no,1177
1025,1,481,999,0,not available,no,1506
1026,3,119,999,0,not available,no,1145
1027,2,245,999,0,not available,no,1272
1028,2,152,999,0,not available,no,1180
1029,2,418,999,0,not available,no,1447
1030,2,421,999,0,not available,no,1451
1031,2,198,999,0,not available,no,1229
1032,1,175,999,0,not available,no,1207
1033,1,374,999,0,not available,no,1407
1034,1,51,999,0,not available,no,1085
1035,1,263,999,0,not available,no,1298
1036,1,257,999,0,not available,no,1293
1037,2,229,999,0,not available,no,1266
1038,2,154,999,0,not available,no,1192
1039,6,278,999,0,not available,no,1317
1040,5,306,999,0,not available,no,1346
1041,2,114,999,0,not available,no,1155
1042,2,24,999,0,not available,no,1066
1043,8,79,999,0,not available,no,1122
1044,2,169,999,0,not available,no,1213
1045,2,332,999,0,not available,no,1377
1046,6,263,999,0,not available,no,1309
1047,3,353,999,0,not available,no,1400
1048,6,108,999,0,not available,no,1156
1049,2,441,999,0,not available,no,1490
1050,3,46,999,0,not available,no,1096
1051,2,266,999,0,not available,no,1317
1052,4,222,999,0,not available,no,1274
1053,3,1009,999,0,not available,no,2062
1054,2,105,999,0,not available,no,1159
1055,2,381,999,0,not available,no,1436
1056,3,228,999,0,not available,no,1284
1057,2,128,999,0,not available,no,1185
1058,3,550,999,0,not available,no,1608
1059,3,764,999,0,not available,no,1823
1060,3,113,999,0,not available,no,1173
1061,4,396,999,0,not available,no,1457
1062,2,42,999,0,not available,no,1104
1063,4,234,999,0,not available,no,1297
1064,2,50,999,0,not available,no,1114
1065,2,110,999,0,not available,no,1175
1066,4,274,999,0,not available,no,1340
1067,4,191,999,0,not available,no,1258
1068,3,305,999,0,not available,no,1373
1069,2,134,999,0,not available,no,1203
1070,4,112,999,0,not available,no,1182
1071,2,217,999,0,not available,no,1288
1072,3,283,999,0,not available,no,1355
1073,4,353,999,0,not available,no,1426
1074,2,212,999,0,not available,no,1286
1075,2,225,999,0,not available,no,1300
1076,1,283,999,0,not available,no,1359
1077,1,1273,999,0,not available,no,2350
1078,2,1574,999,0,not available,yes,2652
1079,3,139,999,0,not available,no,1218
1080,5,62,999,0,not available,no,1142
1081,3,256,999,0,not available,no,1337
1082,2,245,999,0,not available,no,1327
1083,2,161,999,0,not available,no,1244
1084,3,245,999,0,not available,no,1329
1085,3,89,999,0,not available,no,1174
1086,3,591,999,0,not available,no,1677
1087,2,113,999,0,not available,no,1200
1088,3,517,999,0,not available,no,1605
1089,3,193,999,0,not available,no,1282
1090,2,231,999,0,not available,no,1321
1091,3,348,999,0,not available,no,1439
1092,2,299,999,0,not available,no,1391
1093,4,103,999,0,not available,no,1196
1094,8,253,999,0,not available,no,1347
1095,2,73,999,0,not available,no,1168
1096,5,164,999,0,not available,no,1260
1097,7,244,999,0,not available,no,1341
1098,2,191,999,0,not available,no,1289
1099,6,157,999,0,not available,no,1256
1100,2,548,999,0,not available,no,1648
1101,3,114,999,0,not available,no,1215
1102,5,126,999,0,not available,no,1228
1103,3,161,999,0,not available,no,1264
1104,1,333,999,0,not available,no,1437
1105,1,155,999,0,not available,no,1260
1106,3,152,999,0,not available,no,1258
1107,1,145,999,0,not available,no,1252
1108,3,66,999,0,not available,no,1174
1109,2,123,999,0,not available,no,1232
1110,1,74,999,0,not available,no,1184
1111,3,248,999,0,not available,no,1359
1112,2,275,999,0,not available,no,1387
1113,1,984,999,0,not available,no,2097
1114,4,1689,999,0,not available,yes,2803
1115,2,84,999,0,not available,no,1199
1116,3,27,999,0,not available,no,1143
1117,4,130,999,0,not available,no,1247
1118,2,489,999,0,not available,no,1607
1119,3,41,999,0,not available,no,1160
1120,3,159,999,0,not available,no,1279
1121,4,276,999,0,not available,no,1397
1122,2,196,999,0,not available,no,1318
1123,2,81,999,0,not available,no,1204
1124,2,865,999,0,not available,no,1989
1125,1,149,999,0,not available,no,1274
1126,2,281,999,0,not available,no,1407
1127,5,122,999,0,not available,no,1249
1128,2,361,999,0,not available,no,1489
1129,3,944,999,0,not available,no,2073
1130,3,319,999,0,not available,no,1449
1131,3,35,999,0,not available,no,1166
1132,2,143,999,0,not available,no,1275
1133,2,22,999,0,not available,no,1155
1134,2,90,999,0,not available,no,1224
1135,2,505,999,0,not available,no,1640
1136,2,17,999,0,not available,no,1153
1137,5,404,999,0,not available,no,1541
1138,2,238,999,0,not available,no,1376
1139,4,71,999,0,not available,no,1210
1140,2,309,999,0,not available,no,1449
1141,3,408,999,0,not available,no,1549
1142,3,157,999,0,not available,no,1299
1143,3,280,999,0,not available,no,1423
1144,2,374,999,0,not available,no,1518
1145,4,365,999,0,not available,no,1510
1146,3,177,999,0,not available,no,1323
1147,3,238,999,0,not available,no,1385
1148,2,31,999,0,not available,no,1179
1149,6,425,999,0,not available,no,1574
1150,2,77,999,0,not available,no,1227
1151,2,223,999,0,not available,no,1374
1152,2,239,999,0,not available,no,1391
1153,2,116,999,0,not available,no,1269
1154,3,308,999,0,not available,no,1462
1155,2,137,999,0,not available,no,1292
1156,2,162,999,0,not available,no,1318
1157,1,134,999,0,not available,no,1291
1158,5,175,999,0,not available,no,1333
1159,3,125,999,0,not available,no,1284
1160,3,211,999,0,not available,no,1371
1161,1,180,999,0,not available,no,1341
1162,1,67,999,0,not available,no,1229
1163,1,196,999,0,not available,no,1359
1164,1,342,999,0,not available,no,1506
1165,1,156,999,0,not available,no,1321
1166,1,813,999,0,not available,yes,1979
1167,1,178,999,0,not available,no,1345
1168,1,142,999,0,not available,no,1310
1169,1,194,999,0,not available,no,1363
1170,1,132,999,0,not available,no,1302
1171,1,110,999,0,not available,no,1281
1172,1,109,999,0,not available,no,1281
